path,sentence
record_smarthome_7000021_257.wav,ปรับระดับอุณหภูมิเครื่องทำน้ำอุ่นเป็นระดับอุ่นน้อย
record_smarthome_7000017_514.wav,ปิดพัดลมในหลังบ้าน
record_smarthome_7000019_2046.wav,เปิดเพลงสากลหน่อย
record_smarthome_7000025_416.wav,ปิดน้ำหน่อย
record_smarthome_7000054_1268.wav,เปิดกล้องวงจรปิดที่ทำงาน
record_smarthome_7000051_439.wav,ปิดประตูรถ
record_smarthome_7000039_424.wav,ปิดน้ำเมื่อฉันพูดว่าปิดน้ำ
record_smarthome_7000053_1063.wav,อยากกินอาหารญี่ปุ่นมีรายการอาหารแนะนำไหม
record_smarthome_7000034_2461.wav,เปิดไฟในตู้เก็บอุปกรณ์
record_smarthome_7000026_537.wav,ปิดม่าน
record_smarthome_7000054_1261.wav,เปลี่ยนไฟในห้องเป็นสีฟ้า
record_smarthome_7000051_2427.wav,เปิดไฟอัตโนมัติทันทีเมื่อประตูปิด
record_smarthome_7000037_1765.wav,เปิดล็อกประตูห้องน้ำ
record_smarthome_7000023_425.wav,ปิดน้ำในห้องน้ำ
record_smarthome_7000053_2180.wav,เปิดโคมไฟระย้า
record_smarthome_7000017_715.wav,ปิดแอร์ในห้องนั่งเล่นในอีกสิบนาทีจ้า
record_smarthome_7000054_2622.wav,โทรหาช่างประปา
record_smarthome_7000036_722.wav,ปิดแอร์ในอีกสามสิบนาที
record_smarthome_7000051_2484.wav,เปิดไฟในห้องอาหาร
record_smarthome_7000029_2097.wav,เปิดแสงไฟปาร์ตี้
record_smarthome_7000022_1559.wav,เปิดผ้าม่านห้องอาหารในอีกห้านาที
record_smarthome_7000040_962.wav,ลดเสียงทีวีสามระดับ
record_smarthome_7000032_2230.wav,เปิดไดร์เป่าผม
record_smarthome_7000018_1112.wav,อีกห้านาทีปิดเพลงนะ
record_smarthome_7000051_1864.wav,เปิดเครื่องดูดควันเดี๋ยวนี้
record_smarthome_7000025_219.wav,บันทึกวีดีโอกล้องวงจรปิดที่โรงจอดรถ
record_smarthome_7000028_1349.wav,เปิดถังขยะในที่จอดรถ
record_smarthome_7000020_258.wav,ปรับระดับเครื่องทำน้ำอุ่นไปที่ระดับกลาง
record_smarthome_7000039_2302.wav,เปิดไฟที่จอดรถเดี๋ยวนี้
record_smarthome_7000032_2225.wav,เปิดใช้ระบบการจัดการความชื้นในห้องเก็บของด้วย
record_smarthome_7000025_1352.wav,เปิดทำงานเครื่องกรองฝุ่นในอากาศ
record_smarthome_7000027_191.wav,ต้มน้ำให้เดือด
record_smarthome_7000053_754.wav,ปิดไฟดวงที่สอง
record_smarthome_7000021_725.wav,ปิดแอร์ในอีกสิบห้านาที
record_smarthome_7000041_701.wav,ปิดแอร์ห้องนั่งเล่นในอีกยี่สิบนาทีนะ
record_smarthome_7000027_1820.wav,เปิดหน้าต่างในห้องอาหารเพื่อระบายกลิ่นอาหารออกไป
record_smarthome_7000016_1745.wav,เปิดรายการทอล์คโชว์
record_smarthome_7000017_1058.wav,ห้าโมงเย็นปิดเครื่องฟอกอากาศ
record_smarthome_7000018_2379.wav,เปิดไฟหรี่ที่จอดรถ
record_smarthome_7000043_2305.wav,เปิดไฟที่จอดรถเวลายี่สิบนาฬิกาสามสิบนาที
record_smarthome_7000041_1762.wav,เปิดลิเก
record_smarthome_7000020_2331.wav,เปิดไฟบนโต๊ะอาหาร
record_smarthome_7000036_1227.wav,เปลี่ยนเป็นช่องสามที
record_smarthome_7000034_1303.wav,เปิดก๊อกน้ำอ่างล้างมือ
record_smarthome_7000054_40.wav,ควบคุมความชื้นในห้องนี้ให้ฉัน
record_smarthome_7000034_244.wav,ปรับระดับความสว่างของไฟห้องเก็บของ
record_smarthome_7000050_1002.wav,ล็อกประตูโรงจอดรถเอ
record_smarthome_7000032_1271.wav,เปิดกล้องวงจรปิดหลังบ้าน
record_smarthome_7000042_266.wav,ปรับอุณหภูมิตู้เย็นลงหนึ่งองศา
record_smarthome_7000029_2363.wav,เปิดไฟหน้ากระจกในห้องน้ำทันที
record_smarthome_7000033_714.wav,ปิดแอร์ในห้องนั่งเล่น
record_smarthome_7000028_400.wav,ปิดน้ำ
record_smarthome_7000023_1605.wav,เปิดพัดลมระบายอากาศเมื่อตอนใช้งานห้องน้ำ
record_smarthome_7000038_439.wav,ปิดประตูรถ
record_smarthome_7000023_1043.wav,หรี่แสงไฟในห้อง
record_smarthome_7000035_997.wav,ล็อกประตูห้องครัวด้านหลัง
record_smarthome_7000020_1909.wav,เปิดเครื่องทำน้ำอุ่นอุณหภูมิกลาง
record_smarthome_7000050_317.wav,ปรับโซฟาให้นอนลง
record_smarthome_7000042_976.wav,ลดแสงไฟกระจก
record_smarthome_7000018_120.wav,ดูดฝุ่นบนพื้นห้องครัวให้ฉันหน่อย
record_smarthome_7000052_828.wav,ปิดไฟห้องครัวในอีกหนึ่งชั่วโมง
record_smarthome_7000021_807.wav,ปิดไฟสีขาวแล้วเปิดไฟสีเหลืองให้ฉันหน่อย
record_smarthome_7000031_1565.wav,เปิดฝักบัว
record_smarthome_7000052_1177.wav,เบาเสียงทีวีในห้องนั่งเล่นหน่อย
record_smarthome_7000034_1910.wav,เปิดเครื่องทำน้ำอุ่นเพราะว่าอากาศหนาว
record_smarthome_7000041_1233.wav,เปลี่ยนเป็นเสียงฝนตกให้หน่อยนะ
record_smarthome_7000028_636.wav,ปิดเครื่องปั่นไฟ
record_smarthome_7000039_901.wav,ปิดไฟในอีกสิบนาที
record_smarthome_7000022_607.wav,ปิดเครื่องดูดควันในอีกห้านาที
record_smarthome_7000018_2283.wav,เปิดไฟทั่วห้อง
record_smarthome_7000027_637.wav,ปิดเครื่องฟอกอากาศ
record_smarthome_7000044_1414.wav,เปิดน้ำชำระชักโครก
record_smarthome_7000044_1101.wav,อีกสิบห้านาทีปิดไฟบนโต๊ะให้หน่อยนะ
record_smarthome_7000019_1087.wav,อีกสิบนาทีปิดกระจกให้หน่อย
record_smarthome_7000034_841.wav,ปิดไฟห้องน้ำหลังจากนี้ยี่สิบนาที
record_smarthome_7000020_2577.wav,เรียกเครื่องทำความสะอาดอัตโนมัติ
record_smarthome_7000038_1333.wav,เปิดช่องระบายอากาศให้หน่อย
record_smarthome_7000022_2628.wav,โทรหาลูกสาวฉันให้หน่อย
record_smarthome_7000040_145.wav,ตั้งค่าเตาอบสำหรับอบคุกกี้
record_smarthome_7000020_1028.wav,สั่งอาหารฝรั่ง
record_smarthome_7000026_2473.wav,เปิดไฟในห้องครัวได้เลย
record_smarthome_7000041_127.wav,ตรวจวัดอุณหภูมิภายในห้อง
record_smarthome_7000036_2534.wav,เพิ่มอุณหภูมิฝาชักโครกหนึ่งองศา
record_smarthome_7000033_2591.wav,เลื่อนม่านที่หน้าต่างขึ้น
record_smarthome_7000022_1440.wav,เปิดน้ำลงในอ่างอาบน้ำหน่อยขอน้ำอุ่นนะ
record_smarthome_7000052_1585.wav,เปิดพัดลมช่วยระบายอากาศ
record_smarthome_7000050_1846.wav,เปิดเครื่องกำจัดกลิ่นให้ฉันหน่อย
record_smarthome_7000031_2203.wav,เปิดโหมดถนอมสายตา
record_smarthome_7000037_261.wav,ปรับระดับแสงไฟให้สว่างขึ้น
record_smarthome_7000033_1203.wav,เปลี่ยนช่องโทรทัศน์เป็นช่องที่ยี่สิบห้า
record_smarthome_7000054_2107.wav,เปิดแอร์ที่ห้องนั่งเล่นอุณหภูมิสิบเก้าองศาเซลเซียส
record_smarthome_7000043_897.wav,ปิดไฟในห้องโถง
record_smarthome_7000034_1111.wav,อีกห้านาทีปิดผ้าม่านด้วย
record_smarthome_7000026_1845.wav,เปิดเครื่องกำจัดกลิ่นในห้องอาหาร
record_smarthome_7000044_2330.wav,เปิดไฟบนโต๊ะกินข้าว
record_smarthome_7000035_1281.wav,เปิดกล้องวงจรปิดโรงรถ
record_smarthome_7000029_1376.wav,เปิดทีวีที่ห้องโถง
record_smarthome_7000022_2467.wav,เปิดไฟในห้อง
record_smarthome_7000023_1472.wav,เปิดน้ำเย็น
record_smarthome_7000026_1170.wav,เตือนให้ฉันไปอ่านหนังสือในอีกยี่สิบนาที
record_smarthome_7000027_1710.wav,เปิดระบบทำน้ำอุ่น
record_smarthome_7000039_2481.wav,เปิดไฟในห้องนี้
record_smarthome_7000052_2000.wav,เปิดเตาแก๊สไฟฟ้า
record_smarthome_7000041_762.wav,ปิดไฟตอนฉันออกไป
record_smarthome_7000016_888.wav,ปิดไฟในห้องน้ำในอีกสิบนาที
record_smarthome_7000031_2290.wav,เปิดไฟทางเดินตรงบันได
record_smarthome_7000031_490.wav,ปิดพัดลมที่จอดรถในอีกสิบห้านาทีนะ
record_smarthome_7000052_286.wav,ปรับอุณหภูมิแอร์เป็นยี่สิบเจ็ดองศา
record_smarthome_7000022_364.wav,ปิดก๊อกน้ำและฝักบัวให้สนิททุกครั้งหลังใช้งานเสร็จ
record_smarthome_7000031_425.wav,ปิดน้ำในห้องน้ำ
record_smarthome_7000036_1287.wav,เปิดการส่ายของพัดลม
record_smarthome_7000033_2278.wav,เปิดไฟตู้โชว์
record_smarthome_7000028_7.wav,กดชักโครกเมื่อใช้งานเสร็จแล้ว
record_smarthome_7000050_1616.wav,เปิดพัดลมหน่อย
record_smarthome_7000022_1843.wav,เปิดเครื่องกระจายกลิ่นหอม
record_smarthome_7000034_1380.wav,เปิดทีวีห้องน้ำช่องสามสิบสาม
record_smarthome_7000020_1279.wav,เปิดกล้องวงจรปิดห้องโถง
record_smarthome_7000033_278.wav,ปรับอุณหภูมิอัตโนมัติตามสภาพแวดล้อม
record_smarthome_7000025_1310.wav,เปิดก๊อกน้ำให้ที
record_smarthome_7000017_498.wav,ปิดพัดลมระบายอากาศให้หน่อย
record_smarthome_7000036_137.wav,ตอนนี้กี่โมงแล้ว
record_smarthome_7000016_1746.wav,เปิดรายการที่น่าสนใจ
record_smarthome_7000050_2425.wav,เปิดไฟห้องเก็บของให้สว่างหน่อยฉันจะหาของ
record_smarthome_7000043_129.wav,ตรวจสอบชุดเครื่องใช้ไฟฟ้าในครัวในอีกสิบนาที
record_smarthome_7000022_2209.wav,เปิดโหมดสปาในห้องน้ำ
record_smarthome_7000027_2423.wav,เปิดไฟห้องเก็บของให้ฉันหน่อย
record_smarthome_7000042_2247.wav,เปิดไฟชั้นวางของในห้องครัว
record_smarthome_7000023_1756.wav,เปิดลำโพงเมื่อฉันพูดว่าเริ่มทำงานลำโพง
record_smarthome_7000041_172.wav,ตั้งเวลาอบขนม
record_smarthome_7000016_1757.wav,เปิดลำโพงในห้องนั่งเล่น
record_smarthome_7000033_177.wav,ตั้งเวลาเปิดปิดไฟบริเวณที่จอดรถทีเป็นเวลาเปิดหกโมงเย็นและปิดตอนตีสอง
record_smarthome_7000038_781.wav,ปิดไฟที่จอดรถหน้าบ้านให้ฉันหน่อย
record_smarthome_7000019_771.wav,ปิดไฟทางเข้าห้องเก็บของ
record_smarthome_7000052_2280.wav,เปิดไฟถนอมสายตา
record_smarthome_7000042_731.wav,ปิดโคมไฟตรงโซฟา
record_smarthome_7000051_885.wav,ปิดไฟในห้องนี้
record_smarthome_7000038_443.wav,ปิดประตูลานจอดรถ
record_smarthome_7000051_2112.wav,เปิดแอร์ที่อุณหภูมิยี่สิบเจ็ดองศาเซลเซียสนะ
record_smarthome_7000026_1727.wav,เปิดระบบรักษาความปลอดภัยภายในห้องเก็บของ
record_smarthome_7000044_10.wav,กดน้ำชักโครก
record_smarthome_7000032_1360.wav,เปิดทีวีช่องว่างงาน
record_smarthome_7000037_746.wav,ปิดไฟกระจก
record_smarthome_7000043_1234.wav,เปลี่ยนเป็นไฟสีส้ม
record_smarthome_7000025_2257.wav,เปิดไฟด้านข้างมุมห้องอาหารให้สลัวสลัวหน่อย
record_smarthome_7000029_1923.wav,เปิดเครื่องปรับอากาศที่อุณหภูมิยี่สิบองศาเซลเซียส
record_smarthome_7000037_1061.wav,อบอาหารให้ฉันตอนนี้
record_smarthome_7000025_783.wav,ปิดไฟที่จอดรถเมื่อถึงเวลาสามทุ่มตรง
record_smarthome_7000041_1665.wav,เปิดพัดลมในอีกสองนาที
record_smarthome_7000027_1367.wav,เปิดทีวีช่องสามสิบหก
record_smarthome_7000022_2295.wav,เปิดไฟทางเดินให้หน่อย
record_smarthome_7000040_2359.wav,เปิดไฟส่วนกลางห้อง
record_smarthome_7000043_2249.wav,เปิดไฟชั้นหนังสือ
record_smarthome_7000041_2306.wav,เปิดไฟที่จอดรถเวลาสิบเจ็ดนาฬิกาสามสิบนาที
record_smarthome_7000028_187.wav,ต้มกาน้ำร้อนเจ็ดสิบองศา
record_smarthome_7000040_404.wav,ปิดน้ำที่ฝักบัวให้หน่อยอาบน้ำเสร็จแล้วล่ะ
record_smarthome_7000036_1524.wav,เปิดประตูห้องอาบน้ำ
record_smarthome_7000051_1891.wav,เปิดเครื่องทอดไร้น้ำมัน
record_smarthome_7000029_1048.wav,หรี่ไฟห้องนั่งเล่นลงยี่สิบห้าเปอร์เซ็นต์
record_smarthome_7000044_2512.wav,เพิ่มความร้อนเตาไฟฟ้าเป็นระดับสูง
record_smarthome_7000020_1409.wav,เปิดธรรมะให้ยายฟังหน่อย
record_smarthome_7000028_1320.wav,เปิดช่องข่าว
record_smarthome_7000017_1788.wav,เปิดสัญญาณกันขโมยในอีกห้านาที
record_smarthome_7000037_496.wav,ปิดพัดลมระบายอากาศในอีกสิบห้านาที
record_smarthome_7000035_1686.wav,เปิดม่านห้องนั่งเล่นตอนพระอาทิตย์ขึ้น
record_smarthome_7000025_2591.wav,เลื่อนม่านที่หน้าต่างขึ้น
record_smarthome_7000043_1156.wav,เตือนกินยาอีกสองชั่วโมง
record_smarthome_7000016_1055.wav,หันพัดลมมาทางนี้หน่อย
record_smarthome_7000016_551.wav,ปิดม่านห้องอาหาร
record_smarthome_7000032_538.wav,ปิดม่านกรองแสงหน้าต่างสอง
record_smarthome_7000031_1262.wav,เปิดกระจกห้องเก็บของให้ฉันหน่อย
record_smarthome_7000028_1210.wav,เปลี่ยนทีวีช่องสามสิบสาม
record_smarthome_7000017_892.wav,ปิดไฟในห้องอาหารให้หน่อย
record_smarthome_7000036_2326.wav,เปิดไฟทุกดวงในห้องนั่งเล่นเดี๋ยวนี้
record_smarthome_7000021_791.wav,ปิดไฟที่ห้องนั่งเล่นให้ฉันหน่อย
record_smarthome_7000053_556.wav,ปิดม่านให้ฉันหน่อย
record_smarthome_7000051_818.wav,ปิดไฟหน้าโรงจอดรถ
record_smarthome_7000033_1826.wav,เปิดหลังคารับแสง
record_smarthome_7000043_1738.wav,เปิดรั้ว
record_smarthome_7000038_1374.wav,เปิดทีวีตอนนี้
record_smarthome_7000039_910.wav,ปิดไฟให้เหลือดวงเดียว
record_smarthome_7000031_811.wav,ปิดไฟหน่อย
record_smarthome_7000043_1448.wav,เปิดน้ำอุ่น
record_smarthome_7000038_2628.wav,โทรหาลูกสาวฉันให้หน่อย
record_smarthome_7000026_1104.wav,อีกสิบห้านาทีให้เปิดพัดลม
record_smarthome_7000023_58.wav,ฉันอยากดูข่าวพระบิดา
record_smarthome_7000036_1414.wav,เปิดน้ำชำระชักโครก
record_smarthome_7000037_2576.wav,เริ่มใช้งานเครื่องทำน้ำแข็งอัตโนมัติ
record_smarthome_7000021_2032.wav,เปิดเพลงบรรเลงให้หน่อยนะ
record_smarthome_7000052_2386.wav,เปิดไฟห้องครัวทางด้านซ้ายมือ
record_smarthome_7000037_1681.wav,เปิดม่านกันแสงในห้องเก็บของให้หน่อยนะ
record_smarthome_7000050_1330.wav,เปิดช่องระบายอากาศที่ห้องอาหาร
record_smarthome_7000051_1750.wav,เปิดรายการสัตว์น้ำ
record_smarthome_7000022_1126.wav,อุ่นเตาอบให้หน่อย
record_smarthome_7000041_2598.wav,แจ้งเตือนความเคลื่อนไหว
record_smarthome_7000034_2197.wav,เปิดโหมดกันขโมย
record_smarthome_7000050_99.wav,ช่วยเปิดเสียงเพลงหน่อย
record_smarthome_7000037_931.wav,ลดความสว่างหน้าจอทีวี
record_smarthome_7000020_1996.wav,เปิดเตาแก๊สแบบไฟแรง
record_smarthome_7000017_1773.wav,เปิดวิทยุฟังเพลง
record_smarthome_7000039_2622.wav,โทรหาช่างประปา
record_smarthome_7000018_1989.wav,เปิดเตาอันที่สอง
record_smarthome_7000034_153.wav,ตั้งอุณหภูมิหนึ่งร้อยห้าสิบองศาสิบห้านาที
record_smarthome_7000023_2594.wav,เล่นเพลงถัดไป
record_smarthome_7000019_1715.wav,เปิดระบบน้ำเย็นหน่อย
record_smarthome_7000026_1918.wav,เปิดเครื่องทำลายเอกสาร
record_smarthome_7000037_546.wav,ปิดม่านหน้าต่างห้องนั่งเล่น
record_smarthome_7000044_1029.wav,สามทุ่มครึ่งเปิดพัดลมระบายอากาศในห้องน้ำ
record_smarthome_7000041_2286.wav,เปิดไฟทางขึ้นไปชั้นสองในเวลาสี่ทุ่ม
record_smarthome_7000054_2426.wav,เปิดไฟห้องเก็บของให้หน่อย
record_smarthome_7000027_293.wav,ปรับเบาะอยู่ในระดับที่สอง
record_smarthome_7000021_2511.wav,เพิ่มความร้อนเครื่องทำน้ำอุ่นหนึ่งองศาเซลเซียส
record_smarthome_7000031_940.wav,ลดระดับเสียงโทรทัศน์
record_smarthome_7000051_1847.wav,เปิดเครื่องฆ่าเชื้อภาชนะ
record_smarthome_7000033_1110.wav,อีกหนึ่งนาทีกดชักโครก
record_smarthome_7000016_2003.wav,เปิดเตาไฟฟ้าปรับความร้อนระดับกลาง
record_smarthome_7000017_2635.wav,โทรหาแม่ให้หน่อย
record_smarthome_7000029_391.wav,ปิดทีวีให้อัตโนมัติ
record_smarthome_7000042_1528.wav,เปิดประตูห้องเก็บของให้ฉันที
record_smarthome_7000019_255.wav,ปรับระดับระดับความสว่างของทีวี
record_smarthome_7000018_2402.wav,เปิดไฟห้องนั่งเล่นให้ฉันหน่อย
record_smarthome_7000020_662.wav,ปิดเตาแก๊สในอีกยี่สิบนาที
record_smarthome_7000021_2517.wav,เพิ่มความสว่างไฟอีกยี่สิบเปอร์เซ็นต์
record_smarthome_7000036_1101.wav,อีกสิบห้านาทีปิดไฟบนโต๊ะให้หน่อยนะ
record_smarthome_7000025_2453.wav,เปิดไฟโรงจอดรถในอีกห้านาที
record_smarthome_7000037_1530.wav,เปิดประตูอัตโนมัติที่จอดรถให้หน่อย
record_smarthome_7000031_2141.wav,เปิดแอร์ห้องอาหารล่วงหน้าสิบห้านาที
record_smarthome_7000050_312.wav,ปรับแอร์ให้อยู่ในระดับอุณหภูมิห้อง
record_smarthome_7000032_2270.wav,เปิดไฟตอนหกโมงเย็น
record_smarthome_7000027_2281.wav,เปิดไฟทันที
record_smarthome_7000052_810.wav,ปิดไฟหนึ่งดวงที่ห้องนั่งเล่น
record_smarthome_7000044_345.wav,ปิดกล้องวงจรปิดที่ทำงาน
record_smarthome_7000054_1517.wav,เปิดประตูลานจอดรถ
record_smarthome_7000034_38.wav,ข้ามเพลงนี้
record_smarthome_7000043_2486.wav,เปิดไฟในห้องอาหารให้ฉันหน่อย
record_smarthome_7000051_1434.wav,เปิดน้ำพุแมว
record_smarthome_7000021_737.wav,ปิดโทรทัศน์ในอีกหนึ่งชั่วโมง
record_smarthome_7000025_414.wav,ปิดน้ำฝักบัวให้ด้วย
record_smarthome_7000044_1477.wav,เปิดน้ำในถังจนเต็ม
record_smarthome_7000025_1110.wav,อีกหนึ่งนาทีกดชักโครก
record_smarthome_7000020_1984.wav,เปิดเตาอบที่หนึ่งร้อยยี่สิบห้าองศาเซลเซียส
record_smarthome_7000018_6.wav,กดชักโครกอุจจาระ
record_smarthome_7000054_418.wav,ปิดน้ำอุ่นในห้องน้ำอีกสิบนาที
record_smarthome_7000026_649.wav,ปิดเครื่องโทรศัพท์ห้องนั่งเล่นให้ฉันในอีกห้านาที
record_smarthome_7000051_453.wav,ปิดประตูห้องอาหาร
record_smarthome_7000017_2309.wav,เปิดไฟที่จอดรถเวลาหนึ่งทุ่มตรง
record_smarthome_7000023_1797.wav,เปิดหนังในทีวี
record_smarthome_7000018_2549.wav,เพิ่มเสียงทีวีเป็นสามสิบ
record_smarthome_7000022_2447.wav,เปิดไฟโต๊ะทานอาหารให้หน่อย
record_smarthome_7000035_808.wav,ปิดไฟสีส้มในห้องนั่งเล่นให้ฉันหน่อย
record_smarthome_7000042_2283.wav,เปิดไฟทั่วห้อง
record_smarthome_7000037_1164.wav,เตือนซื้อสบู่ตอนบ่ายโมง
record_smarthome_7000039_1410.wav,เปิดน้ำ
record_smarthome_7000022_275.wav,ปรับอุณหภูมิน้ำให้สูงขึ้น
record_smarthome_7000041_608.wav,ปิดเครื่องดูดฝุ่น
record_smarthome_7000017_2285.wav,เปิดไฟทางขึ้นชั้นสองเดี๋ยวนี้
record_smarthome_7000021_1175.wav,เบาเตาแก๊สลงหน่อยเดี๋ยวแก๊สจะหมด
record_smarthome_7000051_1200.wav,เปลี่ยนช่องรายการทีวีถัดไป
record_smarthome_7000032_657.wav,ปิดเตาอบในห้องครัวให้หน่อย
record_smarthome_7000032_2438.wav,เปิดไฟเวลาสิบแปดนาฬิกา
record_smarthome_7000035_795.wav,ปิดไฟทุกดวงเปิดแค่ทีวีวันนี้เรามีหนังโปรด
record_smarthome_7000043_2420.wav,เปิดไฟห้องเก็บของสว่างสุด
record_smarthome_7000032_392.wav,ปิดที่กั้นผ้าม่านห้องน้ำ
record_smarthome_7000052_1825.wav,เปิดหลังคาที่จอดรถ
record_smarthome_7000050_1090.wav,อีกสิบนาทีปิดเครื่องทำน้ำอุ่น
record_smarthome_7000041_2104.wav,เปิดแอร์ที่จอดรถ
record_smarthome_7000050_829.wav,ปิดไฟห้องครัวในอีกห้านาที
record_smarthome_7000031_134.wav,ตรวจสอบอุณหภูมิน้ำในห้องน้ำ
record_smarthome_7000052_1004.wav,ล็อกประรั้ว
record_smarthome_7000037_694.wav,ปิดแอร์ที่ห้องนั่งเล่น
record_smarthome_7000036_1809.wav,เปิดหน้าต่างห้องครัว
record_smarthome_7000019_1778.wav,เปิดวิทยุในห้องนั่งเล่นอีกสิบนาที
record_smarthome_7000027_1281.wav,เปิดกล้องวงจรปิดโรงรถ
record_smarthome_7000040_1541.wav,เปิดประตูในอีกห้านาที
record_smarthome_7000036_2238.wav,เปิดไฟกลางห้อง
record_smarthome_7000051_556.wav,ปิดม่านให้ฉันหน่อย
record_smarthome_7000038_471.wav,ปิดผ้าม่าน
record_smarthome_7000026_1147.wav,เช็คลมยางรถยนต์ในอีกยี่สิบนาที
record_smarthome_7000026_180.wav,ตั้งเวลาเปิดไฟห้องเก็บของเวลาสิบแปดนาฬิกา
record_smarthome_7000020_2533.wav,เพิ่มอุณหภูมิน้ำร้อนยี่สิบแปดองศา
record_smarthome_7000036_1984.wav,เปิดเตาอบที่หนึ่งร้อยยี่สิบห้าองศาเซลเซียส
record_smarthome_7000051_441.wav,ปิดประตูรั้วที่จอดรถให้หน่อย
record_smarthome_7000042_1743.wav,เปิดรายการตลก
record_smarthome_7000028_2330.wav,เปิดไฟบนโต๊ะกินข้าว
record_smarthome_7000029_774.wav,ปิดไฟทางเดินเข้าครัว
record_smarthome_7000040_609.wav,ปิดเครื่องดูดฝุ่นห้องอาหาร
record_smarthome_7000019_98.wav,ช่วยเปิดเสียงเตือนหากฉันลืมปิดแก๊สหลังทำอาหารเสร็จ
record_smarthome_7000041_639.wav,ปิดเครื่องฟอกอากาศในห้องนั่งเล่น
record_smarthome_7000043_1760.wav,เปิดลำโพงในอีกห้านาที
record_smarthome_7000035_1609.wav,เปิดพัดลมระบายอากาศในห้องครัว
record_smarthome_7000038_2479.wav,เปิดไฟในห้องนั่งเล่นในสามนาที
record_smarthome_7000028_2434.wav,เปิดไฟเพดานห้องอาหาร
record_smarthome_7000036_534.wav,ปิดพัดลมในโรงรถ
record_smarthome_7000023_52.wav,ฉันจะออกไปแล้วช่วยเปิดประตูให้ฉันด้วย
record_smarthome_7000044_1809.wav,เปิดหน้าต่างห้องครัว
record_smarthome_7000053_1791.wav,เปิดสัญญาณเตือนเมื่อมีผู้บุกรุก
record_smarthome_7000027_903.wav,ปิดไฟในอีกสี่นาที
record_smarthome_7000027_1777.wav,เปิดวิทยุในห้องนั่งเล่นหน่อยจ้า
record_smarthome_7000044_1354.wav,เปิดทีวี
record_smarthome_7000041_1331.wav,เปิดช่องระบายอากาศในห้องน้ำ
record_smarthome_7000018_2128.wav,เปิดแอร์ห้องครัว
record_smarthome_7000016_2129.wav,เปิดแอร์ห้องนั่งเล่น
record_smarthome_7000027_1060.wav,อบขนมยี่สิบห้านาที
record_smarthome_7000023_1479.wav,เปิดน้ำในอ่าง
record_smarthome_7000029_1693.wav,เปิดม่านให้สุด
record_smarthome_7000032_1534.wav,เปิดประตูโรงจอดรถ
record_smarthome_7000022_2478.wav,เปิดไฟในห้องนั่งเล่นแล้วร้องเพลงวันว่าง
record_smarthome_7000032_1067.wav,อากาศไม่ถ่ายเทเปิดพัดลมดูดอากาศ
record_smarthome_7000028_487.wav,ปิดพัดลมดูดอากาศหลังจากนี้สิบห้านาที
record_smarthome_7000033_1629.wav,เปิดพัดลมเบอร์สองและเปิดส่าย
record_smarthome_7000051_2118.wav,เปิดแอร์ยี่สิบหกองศาเซลเซียส
record_smarthome_7000041_104.wav,ช่วยเปิดไฟห้องเก็บของหน่อย
record_smarthome_7000035_70.wav,ช่วยบอกทางไปหน่อยครับ
record_smarthome_7000033_2036.wav,เปิดเพลงฟังเพลินตอนอาบน้ำให้หน่อย
record_smarthome_7000025_111.wav,ช่วยเพิ่มแอร์เป็นยี่สิบเจ็ดองศาเซลเซียสทีจ้ะ
record_smarthome_7000028_188.wav,ต้มน้ำร้อน
record_smarthome_7000034_291.wav,ปรับอุณหภูมิในห้อง
record_smarthome_7000034_995.wav,ล็อกประตูฝั่งขวาในอีกสิบนาที
record_smarthome_7000028_652.wav,ปิดเครื่องใช้ไฟฟ้าในห้องครัวทั้งหมดให้ฉันหน่อย
record_smarthome_7000037_114.wav,ช่วยโทรเรียกรถพยาบาลมาช่วยที
record_smarthome_7000041_1994.wav,เปิดเตาแก๊สภายในสิบวินาที
record_smarthome_7000031_2013.wav,เปิดเพลงคลาสสิก
record_smarthome_7000043_379.wav,ปิดทีวีตอนสิบโมง
record_smarthome_7000041_2278.wav,เปิดไฟตู้โชว์
record_smarthome_7000021_624.wav,ปิดเครื่องทำน้ำอุ่นเมื่อฉันพูดว่าหยุดทำงานเครื่องทำน้ำอุ่น
record_smarthome_7000053_1889.wav,เปิดเครื่องต้มน้ำเลย
record_smarthome_7000043_644.wav,ปิดเครื่องระบายอากาศในอีกสิบนาที
record_smarthome_7000016_1081.wav,อีกสามสิบนาทีปิดพัดลม
record_smarthome_7000033_1598.wav,เปิดพัดลมระบายอากาศ
record_smarthome_7000038_512.wav,ปิดพัดลมในที่ทำงาน
record_smarthome_7000040_2240.wav,เปิดไฟข้างลานจอดรถในอีกยี่สิบห้านาที
record_smarthome_7000033_363.wav,ปิดก๊อกน้ำล้างมือ
record_smarthome_7000054_2608.wav,แจ้งเตือนเวลาทานอาหารกลางวันในเวลาสิบสองนาฬิกา
record_smarthome_7000044_1659.wav,เปิดพัดลมในห้องน้ำ
record_smarthome_7000029_589.wav,ปิดหน้าต่างอย่าให้ลมเข้า
record_smarthome_7000022_2035.wav,เปิดเพลงฟังสบาย
record_smarthome_7000050_863.wav,ปิดไฟเมื่อไม่มีคนอยู่
record_smarthome_7000035_983.wav,ลดแอร์เป็นยี่สิบองศาเซลเซียส
record_smarthome_7000027_1936.wav,เปิดเครื่องฟอกอากาศห้องอาหาร
